	p_val	avg_logFC	pct.1	pct.2	p_val_adj	which_high
Psmg3	2.62239192239503e-11	-0.0505061538099048	0.292	0.474	8.70030968093e-07	OPC-B
Mpv17l2	2.65953150585334e-11	-0.0120092138691877	0.161	0.294	8.82352767696963e-07	OPC-B
Cuedc1	2.75521235809977e-11	0.260741325817848	0.368	0.29	9.1409680404676e-07	OPC-A
Mxra7	2.87370618221656e-11	0.153342778050549	0.202	0.102	9.53409500073988e-07	OPC-A
Zfp608	2.88341911853895e-11	0.255729565176222	0.349	0.263	9.56631960957669e-07	OPC-A
Macrod2	2.91141563816888e-11	0.247725042500309	0.327	0.235	9.65920366275288e-07	OPC-A
Trappc1	2.92229988962262e-11	-0.0748640908420413	0.454	0.669	9.69531434380096e-07	OPC-B
Ildr2	2.93095419281252e-11	0.222999768394009	0.283	0.186	9.72402672549411e-07	OPC-A
Arhgap39	3.04743350166429e-11	-0.0446429053985881	0.141	0.263	1.01104701284716e-06	OPC-B
Dab2	3.06371101405778e-11	-0.173190446451883	0.336	0.481	1.01644740313395e-06	OPC-B
Pkia	3.13216123606939e-11	0.279360023371345	0.493	0.456	1.03915713329074e-06	OPC-A
Chchd3	3.15448054351068e-11	-0.0902661329757711	0.47	0.684	1.04656200992054e-06	OPC-B
Rhou	3.17637801130508e-11	-0.0782630148590462	0.111	0.216	1.05382693281069e-06	OPC-B
Wls	3.18971463995065e-11	0.259136826311379	0.382	0.303	1.05825162609643e-06	OPC-A
Cnpy2	3.2057574862737e-11	0.224895602103993	0.744	0.755	1.06357416122103e-06	OPC-A
Gdi2	3.28395913599948e-11	-0.116427933041017	0.691	0.874	1.08951912255055e-06	OPC-B
Rnf138	3.3279490106956e-11	-0.0539163804113567	0.333	0.534	1.10411364327848e-06	OPC-B
Tatdn1	3.37421780170745e-11	-0.0385096254714391	0.186	0.331	1.11946424007248e-06	OPC-B
Alkbh1	3.41946272603431e-11	-0.0213430202102535	0.255	0.421	1.1344751486164e-06	OPC-B
Ext2	3.42695837987499e-11	-0.0124575909809608	0.29	0.479	1.13696198169112e-06	OPC-B
Igsf11	3.44633927101157e-11	-0.0404998271877873	0.05	0.125	1.14339197994351e-06	OPC-B
Smad7	3.47494375468573e-11	-0.108600054961807	0.202	0.334	1.15288208949208e-06	OPC-B
Fbln2	3.52054844479006e-11	-0.100413802395675	0.109	0.209	1.168012357528e-06	OPC-B
Cib1	3.58278185667495e-11	-0.0319015714090355	0.144	0.268	1.18865953658905e-06	OPC-B
Rpp30	3.65400292527491e-11	-0.0439997877867075	0.358	0.562	1.21228855051846e-06	OPC-B
Plekha3	3.66032264067842e-11	-0.0271972137151741	0.161	0.291	1.21438524249788e-06	OPC-B
Apoo	3.744772465669e-11	-0.0369439458477532	0.297	0.481	1.242403160935e-06	OPC-B
Plxnb1	3.8222059068836e-11	0.169696139692201	0.188	0.093	1.26809325372677e-06	OPC-A
Ablim1	4.03216963909485e-11	-0.0289886304371762	0.037	0.103	1.3377529211625e-06	OPC-B
Ctso	4.04580604772624e-11	0.216343765712604	0.282	0.184	1.34227707245414e-06	OPC-A
Sf3b5	4.0853723459844e-11	-0.129515576605201	0.674	0.866	1.35540398322724e-06	OPC-B
Lsm12	4.12442193092901e-11	-0.0909144605030323	0.482	0.695	1.36835946402432e-06	OPC-B
Cdc16	4.14402445137297e-11	-0.0487277052866447	0.377	0.581	1.37486299223201e-06	OPC-B
Mgst1	4.19535143890896e-11	-0.0884698330315738	0.037	0.102	1.39189174688683e-06	OPC-B
Slc35c2	4.22208861988511e-11	-0.0335972676516685	0.184	0.322	1.40076234141928e-06	OPC-B
Dennd5a	4.23117346462326e-11	0.278631947907707	0.55	0.559	1.40377642035806e-06	OPC-A
Ppp2r5b	4.27564279137068e-11	-0.0494106930543696	0.195	0.339	1.41853000889305e-06	OPC-B
Cpe	4.38106151096705e-11	0.215782600411601	0.765	0.768	1.45350477749354e-06	OPC-A
Ggct	4.38329848543846e-11	-0.0869821360503217	0.217	0.362	1.45424693851392e-06	OPC-B
Naa20	4.41407648243668e-11	-0.0577039589843071	0.433	0.647	1.46445815457802e-06	OPC-B
Stmn4	4.41701407444749e-11	0.254839870158277	0.603	0.568	1.46543275947944e-06	OPC-A
Arl6ip6	4.51147206805541e-11	-0.0159659253513398	0.234	0.399	1.49677108801875e-06	OPC-B
Bcas3	4.5331827876987e-11	0.116512264752475	0.112	0.035	1.5039740534748e-06	OPC-A
Fubp3	4.60426805259681e-11	-0.0637802853722708	0.39	0.581	1.52755801181004e-06	OPC-B
Gm17018	4.61610566060095e-11	-0.0454345550713354	0.261	0.428	1.53148537501758e-06	OPC-B
Ddx19a	4.64099829579271e-11	-0.0224303007492289	0.203	0.356	1.53974400459515e-06	OPC-B
Plpp3	4.66319173352174e-11	0.090130566166464	0.777	0.75	1.54710712143051e-06	OPC-A
Tmem14a	4.79897607021308e-11	0.232665414099882	0.354	0.259	1.59215629081459e-06	OPC-A
Homer2	4.95632546575852e-11	0.157609468538951	0.17	0.077	1.64436009977471e-06	OPC-A
Upf1	4.98913303193629e-11	-0.0315796348868171	0.192	0.338	1.6552446660055e-06	OPC-B
Gm21860	5.09572363394501e-11	0.178331832081865	0.225	0.128	1.69060823003394e-06	OPC-A
Cdkn1b	5.10005381136447e-11	0.283178371413838	0.386	0.316	1.69204485299639e-06	OPC-A
Prps1	5.39544874539711e-11	-0.0403512377216438	0.063	0.143	1.7900480302604e-06	OPC-B
Ints11	5.3960065328605e-11	-0.0176236529358889	0.19	0.338	1.79023308740713e-06	OPC-B
Tln1	5.4504775360543e-11	-0.087271214123738	0.406	0.606	1.80830493213673e-06	OPC-B
Psma2	5.49137950242054e-11	-0.125125135538405	0.845	0.948	1.82187497751806e-06	OPC-B
Afg3l2	5.5279221254178e-11	-0.0379431973540821	0.149	0.272	1.83399872354986e-06	OPC-B
Sybu	5.59690342882132e-11	0.201121749982406	0.246	0.151	1.85688465058005e-06	OPC-A
Wdr83os	5.65225075978444e-11	-0.0920439407647975	0.638	0.838	1.87524723457368e-06	OPC-B
Jade2	5.66919625470687e-11	-0.0532026357315829	0.138	0.253	1.8808692414241e-06	OPC-B
Rnf167	5.85123931364576e-11	0.274400921692235	0.318	0.236	1.94126566708825e-06	OPC-A
N4bp2l1	5.95619518636967e-11	0.103966718900709	0.103	0.028	1.97608687698187e-06	OPC-A
Cdkn1c	5.96000289758721e-11	0.19571079079697	0.152	0.063	1.97735016133251e-06	OPC-A
Zdhhc13	6.03107711774575e-11	-0.0119785467776799	0.093	0.195	2.00093045535451e-06	OPC-B
Thsd7a	6.0387124334844e-11	0.230107671273854	0.323	0.232	2.00346362405712e-06	OPC-A
Mfsd5	6.18434805535228e-11	-0.0128842369496976	0.201	0.351	2.05178115432423e-06	OPC-B
Zdhhc12	6.32927122387762e-11	-0.0160953499917556	0.11	0.218	2.09986231394588e-06	OPC-B
Tshz2	6.37965875372608e-11	0.252536649944668	0.685	0.691	2.1165793847237e-06	OPC-A
Mtmr11	6.50043138277864e-11	-0.0435790251494216	0.094	0.189	2.15664811986447e-06	OPC-B
1810055G02Rik	6.53720766925127e-11	-0.0210688347220296	0.218	0.375	2.16884938842749e-06	OPC-B
Cmpk1	6.58138319445851e-11	-0.0663228428818978	0.572	0.789	2.1835055024255e-06	OPC-B
Klf2	6.63112483415646e-11	0.545592955513907	0.301	0.205	2.20000828622809e-06	OPC-A
Ptprk	6.6534587310487e-11	0.269137341118675	0.385	0.309	2.20741800320003e-06	OPC-A
2410131K14Rik	6.65722872296619e-11	-0.0213028151357402	0.078	0.169	2.20866877341849e-06	OPC-B
Pfkl	6.65800421267944e-11	-0.113324785912966	0.197	0.329	2.20892605764066e-06	OPC-B
Hsph1	6.70871302313582e-11	-0.163456007399272	0.513	0.682	2.22574971968577e-06	OPC-B
Ppih	6.72797993419342e-11	-0.0844293078294175	0.186	0.323	2.23214190276735e-06	OPC-B
Rab7	6.83493021628906e-11	-0.0876946812409967	0.725	0.892	2.26762479785822e-06	OPC-B
Ssbp2	6.8384788747605e-11	0.222828981866747	0.319	0.224	2.26880213627929e-06	OPC-A
Psma7	6.85856762858771e-11	-0.13337637702838	0.898	0.961	2.27546698213655e-06	OPC-B
Neo1	6.97731665699259e-11	0.249705184102775	0.397	0.327	2.31486434729043e-06	OPC-A
Cdr1os	6.98385851674048e-11	0.257355313866803	0.355	0.271	2.31703474009899e-06	OPC-A
Tubb4a	7.06150984077793e-11	0.243729427160551	0.534	0.492	2.34279711987489e-06	OPC-A
Atf7ip	7.43589988202507e-11	0.296920206200576	0.425	0.376	2.46700850385946e-06	OPC-A
Asb1	7.48953092089348e-11	-0.0249390988940639	0.089	0.186	2.48480167362483e-06	OPC-B
Glis1	7.62696792735073e-11	-0.0285710642036494	0.044	0.113	2.53039914925715e-06	OPC-B
Irf7	7.63760785943333e-11	-0.0776138749270827	0.052	0.125	2.5339291595242e-06	OPC-B
Ddx18	7.87576471163533e-11	-0.0946065781023456	0.478	0.677	2.61294245837925e-06	OPC-B
Snhg5	8.11656557313084e-11	-0.0747126649470477	0.139	0.25	2.69283296019762e-06	OPC-B
Fyn	8.26869537099705e-11	0.234190625098364	0.659	0.692	2.74330506323569e-06	OPC-A
Mrpl57	8.33551763017753e-11	-0.0973266805385937	0.573	0.78	2.765474684164e-06	OPC-B
Rras2	8.38940349500114e-11	-0.0364504262180761	0.052	0.126	2.78335239753653e-06	OPC-B
Galnt10	8.55926594190048e-11	0.221768985549233	0.286	0.192	2.83970766154432e-06	OPC-A
Sh2b3	8.7364636457894e-11	-0.043823473507653	0.108	0.211	2.89849654376355e-06	OPC-B
Gon7	8.92392076307906e-11	-0.0125315944711425	0.044	0.115	2.96068919156674e-06	OPC-B
Mbd3	9.00193832316871e-11	-0.100780867483975	0.527	0.726	2.98657307747768e-06	OPC-B
Mapk1ip1l	9.03955087073861e-11	-0.0472975670109513	0.302	0.482	2.99905179238495e-06	OPC-B
1600012H06Rik	9.13745174004636e-11	-0.0271700970869164	0.182	0.32	3.03153236379518e-06	OPC-B
Igsf10	9.41678900125639e-11	0.146662792381056	0.156	0.068	3.12420808694683e-06	OPC-A
Senp5	9.55608333806451e-11	-0.0452795574350297	0.2	0.343	3.17042176906966e-06	OPC-B
Erc2	9.5895716532562e-11	-0.0423355823812091	0.113	0.218	3.18153218740081e-06	OPC-B
Bok	9.66354805446163e-11	-0.0865220389312651	0.148	0.259	3.20607533802873e-06	OPC-B
Rfxap	9.97068765671373e-11	0.219370275124206	0.311	0.223	3.30797504386791e-06	OPC-A
Rex1bd	9.98625832805705e-11	0.249160243488845	0.732	0.763	3.31314092549949e-06	OPC-A
Fam89a	9.99809023764871e-11	0.257443185802687	0.459	0.376	3.31706639814471e-06	OPC-A
Kcnq1ot1	1.01659147207474e-10	0.327042821438283	0.589	0.566	3.37274552690236e-06	OPC-A
Myg1	1.02358211425879e-10	-0.0292241769718024	0.236	0.401	3.39593838047638e-06	OPC-B
Nol10	1.02919877866584e-10	-0.0271282329314163	0.088	0.183	3.41457278797964e-06	OPC-B
Pias2	1.04760833375104e-10	-0.0299960416772123	0.236	0.398	3.47565016888583e-06	OPC-B
Mrpl39	1.04883596291256e-10	-0.0298083356320819	0.23	0.387	3.479723074155e-06	OPC-B
Fbxw11	1.05501477681671e-10	-0.0856534657583588	0.278	0.434	3.50022252504479e-06	OPC-B
Mrps28	1.06715014440444e-10	-0.0590522766896036	0.477	0.697	3.54048403409059e-06	OPC-B
Supv3l1	1.07125761363186e-10	-0.0301697375993287	0.068	0.152	3.55411138474642e-06	OPC-B
Add3	1.11824518764279e-10	0.353119129581302	0.407	0.33	3.71000205904248e-06	OPC-A
Nup188	1.1195587644789e-10	-0.0214177804424625	0.07	0.155	3.71436011291164e-06	OPC-B
Zc3h18	1.13694709899446e-10	-0.0536264297209698	0.21	0.352	3.77204939033391e-06	OPC-B
Adipor1	1.16625383768481e-10	-0.0480787541135503	0.324	0.508	3.86928035728688e-06	OPC-B
Zfp365	1.1664957491212e-10	-0.0574340303049565	0.26	0.423	3.87008294685939e-06	OPC-B
Abca1	1.17433739866029e-10	0.175143408375555	0.24	0.143	3.89609918753526e-06	OPC-A
Maged2	1.21820646768561e-10	0.287097439127277	0.583	0.579	4.04164359784054e-06	OPC-A
Mycn	1.22753776381971e-10	0.137373782434388	0.102	0.028	4.07260203902465e-06	OPC-A
Dok6	1.24222534320222e-10	0.146924900263795	0.171	0.085	4.12133102114201e-06	OPC-A
Colgalt1	1.27376303279115e-10	-0.0260029511534799	0.221	0.379	4.22596361389121e-06	OPC-B
Polr3h	1.28234577151862e-10	-0.025223553931238	0.399	0.604	4.25443856616733e-06	OPC-B
Sobp	1.29057623323663e-10	0.199146191643617	0.314	0.223	4.28174476900918e-06	OPC-A
Snca	1.29258669139979e-10	0.21456103347316	0.332	0.236	4.28841486605707e-06	OPC-A
Phf5a	1.3130029404375e-10	-0.075235181197003	0.488	0.701	4.35614985548949e-06	OPC-B
Cenpb	1.32931427891445e-10	-0.0497605059010279	0.234	0.387	4.41026598315447e-06	OPC-B
Nr2f1	1.3567463264791e-10	0.291547393692223	0.42	0.366	4.50127728735972e-06	OPC-A
Arhgef2	1.37229673872327e-10	-0.0376300287170316	0.155	0.278	4.55286889006218e-06	OPC-B
Acsl4	1.37556228076468e-10	-0.0739337837795126	0.199	0.331	4.56370297889299e-06	OPC-B
Top2b	1.39166976168278e-10	0.250683786493035	0.563	0.548	4.61714276833497e-06	OPC-A
Inip	1.41977340861219e-10	-0.0240245367198555	0.12	0.229	4.71038223775265e-06	OPC-B
Tra2a	1.43151318446642e-10	0.254199995745269	0.676	0.719	4.74933129210424e-06	OPC-A
Sec23b	1.43681198913518e-10	-0.0391216386446231	0.231	0.388	4.76691113635378e-06	OPC-B
Tmem223	1.43847371129904e-10	0.237948440962658	0.372	0.281	4.77242423197682e-06	OPC-A
Plbd2	1.46277926200655e-10	-0.0211075756422383	0.12	0.232	4.85306275755914e-06	OPC-B
Kcnj16	1.47506177973315e-10	0.194982175248683	0.218	0.126	4.89381246662067e-06	OPC-A
Mex3a	1.50832045828565e-10	-0.0282516585445792	0.125	0.237	5.0041547844543e-06	OPC-B
Eif1b	1.54484612808908e-10	0.149485468185215	0.889	0.932	5.12533599916114e-06	OPC-A
Gabbr2	1.57841882317554e-10	0.141752152190878	0.15	0.066	5.23672012964949e-06	OPC-A
Nkain3	1.61596197753576e-10	0.10794214038628	0.109	0.035	5.36127705287038e-06	OPC-A
Lpcat1	1.62868600527427e-10	0.250441544199157	0.438	0.381	5.40349155969844e-06	OPC-A
Slc6a9	1.64606505267256e-10	0.191684739616799	0.247	0.156	5.46115002525174e-06	OPC-A
Cmss1	1.64799771880101e-10	-0.0458840606812146	0.201	0.341	5.46756203166611e-06	OPC-B
Yif1b	1.65105194599251e-10	-0.0527131831948314	0.355	0.548	5.47769504121936e-06	OPC-B
Inpp4b	1.66204931759319e-10	0.119946237985905	0.109	0.035	5.51418102097893e-06	OPC-A
Fahd2a	1.6736275416327e-10	0.220440988708224	0.218	0.125	5.55259409487481e-06	OPC-A
Mrps26	1.68506802764288e-10	-0.0626344682380372	0.433	0.647	5.59055019531078e-06	OPC-B
Mboat2	1.6857889455481e-10	0.225735628219626	0.398	0.322	5.59294198464495e-06	OPC-A
Ppp1r21	1.71505140889818e-10	0.267032583837002	0.426	0.365	5.69002605930149e-06	OPC-A
Smoc1	1.76573024684316e-10	0.205574952240788	0.226	0.135	5.85816323995154e-06	OPC-A
Dhx15	1.77748295769197e-10	-0.0737600173442239	0.454	0.661	5.89715520873465e-06	OPC-B
Prrg1	1.80882248411751e-10	0.150455881337582	0.163	0.077	6.00113035555666e-06	OPC-A
Commd1	1.81500000432406e-10	-0.0602443727726911	0.546	0.776	6.02162551434592e-06	OPC-B
Ttc9c	1.82152570329435e-10	-0.027895662566308	0.132	0.246	6.04327582581968e-06	OPC-B
1500015A07Rik	1.90795632222506e-10	-0.0341627853024381	0.044	0.112	6.33002669024609e-06	OPC-B
Wdr54	1.91140039129115e-10	-0.0232850167585039	0.039	0.103	6.34145307818664e-06	OPC-B
Desi1	1.93762638467493e-10	-0.0665060030337057	0.262	0.423	6.42846305643601e-06	OPC-B
Ppfia2	1.95057337319128e-10	0.128978940877943	0.157	0.071	6.47141728023672e-06	OPC-A
Fgfr3	1.96756962428382e-10	0.127816606989549	0.154	0.067	6.52780574248643e-06	OPC-A
Foxp2	2.00291291541738e-10	0.109573887988021	0.108	0.034	6.64506417948024e-06	OPC-A
Klf15	2.00931735688327e-10	0.113085601711756	0.122	0.044	6.66631219493162e-06	OPC-A
Rhobtb3	2.0104026292936e-10	0.225815991302749	0.387	0.309	6.66991280320739e-06	OPC-A
Atp9a	2.02059585138476e-10	0.263110471168478	0.49	0.446	6.70373085613923e-06	OPC-A
Aopep	2.02114214678001e-10	-0.0436199442752167	0.294	0.47	6.70554330037203e-06	OPC-B
Polr1b	2.04559891476546e-10	-0.024909564896539	0.057	0.133	6.78668351951738e-06	OPC-B
Dnaja1	2.07595529557503e-10	0.168687108064342	0.863	0.919	6.88739688412926e-06	OPC-A
Homer3	2.0931303859088e-10	-0.0276692770020372	0.063	0.142	6.94437868132963e-06	OPC-B
Anapc4	2.10431570643524e-10	-0.0323846779920775	0.23	0.383	6.9814882192402e-06	OPC-B
Ap1ar	2.11186229684003e-10	-0.0306510256534614	0.149	0.268	7.00652554222618e-06	OPC-B
Cep89	2.1125066268023e-10	-0.0535928413734485	0.045	0.112	7.00866323574199e-06	OPC-B
Klf12	2.17104554534025e-10	0.132172692592005	0.176	0.089	7.20287780577533e-06	OPC-A
Fxr2	2.19031851578929e-10	-0.0177075184493896	0.206	0.353	7.26681973983413e-06	OPC-B
Ctnna1	2.19043017405215e-10	-0.033175494643256	0.201	0.341	7.26719018845283e-06	OPC-B
Zfp536	2.2195589549014e-10	0.159311243101739	0.169	0.081	7.36383074467638e-06	OPC-A
Cops3	2.23879448631743e-10	-0.0718759320851983	0.429	0.629	7.42764846725534e-06	OPC-B
Cln8	2.27430971579487e-10	-0.0493538522027905	0.244	0.398	7.54547734409263e-06	OPC-B
Tcaf1	2.28627149976952e-10	0.273512497132382	0.501	0.492	7.58516295478534e-06	OPC-A
Agpat1	2.35407300654512e-10	-0.0401527757612678	0.181	0.316	7.81010801381475e-06	OPC-B
Lypd6	2.38644962868055e-10	0.203412090398989	0.221	0.126	7.91752393307345e-06	OPC-A
Ptpro	2.42720445910985e-10	0.198282039425413	0.287	0.195	8.05273623398875e-06	OPC-A
Erg28	2.47929517471492e-10	0.215420899016965	0.727	0.784	8.2255576011517e-06	OPC-A
Psmd1	2.48322354948329e-10	-0.0917514125243575	0.547	0.738	8.23859077012072e-06	OPC-B
Fmc1	2.49038308013309e-10	0.244446332940116	0.638	0.657	8.26234394495754e-06	OPC-A
Sat1	2.50428713510177e-10	0.303441481563139	0.694	0.737	8.30847342812716e-06	OPC-A
Hmgcs1	2.51874727225384e-10	0.276217644592291	0.706	0.71	8.35644782515656e-06	OPC-A
Foxp1	2.52163741714062e-10	0.160500201900443	0.2	0.107	8.36603645884743e-06	OPC-A
Pip5k1a	2.53916678059523e-10	-0.0412711292197286	0.208	0.349	8.4241936279808e-06	OPC-B
Mdk	2.566546419816e-10	0.202176080491871	0.546	0.45	8.51503105702356e-06	OPC-A
Syf2	2.64066497221225e-10	0.25824603363133	0.612	0.646	8.76093417830857e-06	OPC-A
Galnt3	2.6690114272597e-10	0.145909852021495	0.16	0.075	8.85497921221951e-06	OPC-A
Ubn2	2.6728654813715e-10	0.262677058611776	0.462	0.414	8.86776580754622e-06	OPC-A
Rgs10	2.68910978295889e-10	-0.0365160696362515	0.094	0.191	8.9216595269227e-06	OPC-B
Tram1	2.69905946769625e-10	-0.062873222954965	0.441	0.653	8.95466959597583e-06	OPC-B
Ophn1	2.70442074755612e-10	0.201615759117565	0.231	0.14	8.97245671416693e-06	OPC-A
Arpp21	2.74939453916159e-10	0.249268458219476	0.437	0.371	9.12166626257641e-06	OPC-A
Eif2ak2	2.75223244929685e-10	-0.0289012409533861	0.089	0.18	9.13108159703215e-06	OPC-B
Tle4	2.78209556878401e-10	0.183761809041153	0.235	0.144	9.23015846855473e-06	OPC-A
1700037H04Rik	2.78799990620303e-10	-0.0212023299085132	0.121	0.229	9.24974728880981e-06	OPC-B
Vamp8	2.7992082093376e-10	-0.0399578025755228	0.151	0.267	9.28693307611934e-06	OPC-B
Dennd11	2.832037385458e-10	0.141945571439433	0.136	0.055	9.39585043373401e-06	OPC-A
Ndufb6	2.83272631800797e-10	-0.117393048713837	0.778	0.899	9.39813610525505e-06	OPC-B
Ndufaf6	2.8896069879751e-10	-0.0204155178816572	0.109	0.214	9.586849104005e-06	OPC-B
Fundc1	2.89096640572035e-10	0.280115919440644	0.449	0.394	9.59135924425842e-06	OPC-A
1110004F10Rik	2.89328286112429e-10	-0.129427488009816	0.802	0.919	9.59904454835204e-06	OPC-B
Creld2	2.90384903073736e-10	-0.0728189237483604	0.308	0.477	9.63409992927735e-06	OPC-B
Rhbdf1	2.98637356574733e-10	-0.0361240718489742	0.145	0.263	9.90789157907991e-06	OPC-B
Cpeb1	3.05344870422499e-10	-0.0448065915820647	0.139	0.25	1.01304267660072e-05	OPC-B
Sumo3	3.07226236591724e-10	-0.0522751023775309	0.446	0.649	1.01928448514036e-05	OPC-B
Stk16	3.07510080784432e-10	-0.0339216684794164	0.37	0.575	1.02022619501851e-05	OPC-B
Ccdc28b	3.09028258889508e-10	0.282695851143214	0.374	0.302	1.02526305451772e-05	OPC-A
2310061I04Rik	3.15828275976087e-10	-0.0308037225027498	0.27	0.434	1.04782347120587e-05	OPC-B
Mfn1	3.16261389528389e-10	-0.0485076284682365	0.285	0.451	1.04926041203834e-05	OPC-B
Snhg18	3.23476515743965e-10	0.230141115550723	0.233	0.14	1.07319803628375e-05	OPC-A
Nprl3	3.23879914215434e-10	-0.0262363827837725	0.084	0.175	1.07453639139255e-05	OPC-B
Eno2	3.30050306479274e-10	-0.0282006107283152	0.095	0.191	1.09500790180629e-05	OPC-B
Snap47	3.30783328098541e-10	0.241378320012636	0.578	0.585	1.09743984763253e-05	OPC-A
Tm2d2	3.3700535303952e-10	0.240825032042842	0.677	0.718	1.11808265977922e-05	OPC-A
Mpp2	3.44606635609902e-10	0.109311400250903	0.119	0.043	1.14330143496297e-05	OPC-A
Gatad2a	3.47737345521819e-10	-0.0319864738169634	0.234	0.384	1.15368819123774e-05	OPC-B
Gkap1	3.52642337454833e-10	0.267222861453315	0.378	0.308	1.1699614829739e-05	OPC-A
Eri1	3.53910660561103e-10	-0.0392718292019781	0.123	0.231	1.17416939854357e-05	OPC-B
Rabgap1l	3.67129030813341e-10	0.225113161825774	0.373	0.296	1.21802398552942e-05	OPC-A
Krtcap2	3.70295172532632e-10	-0.119689423270758	0.857	0.959	1.22852829391151e-05	OPC-B
Ccz1	3.71537264416928e-10	-0.0503491738967635	0.35	0.548	1.23264918215604e-05	OPC-B
Cpeb2	3.72133843237587e-10	0.184766083340738	0.278	0.187	1.23462845170934e-05	OPC-A
Tardbp	3.77024711752843e-10	-0.0830415074957035	0.455	0.669	1.25085488618241e-05	OPC-B
Dhfr	3.83914142876341e-10	-0.128754543041366	0.098	0.186	1.27371195182083e-05	OPC-B
Zbtb17	3.8774876534052e-10	-0.0215211204276531	0.073	0.156	1.28643407877024e-05	OPC-B
BC003965	3.88175736306285e-10	-0.0290032078071806	0.37	0.577	1.28785064034336e-05	OPC-B
Prpsap1	3.89311300005583e-10	0.231117645992851	0.418	0.348	1.29161810002852e-05	OPC-A
Tial1	3.98070055169989e-10	-0.0745402510273663	0.442	0.637	1.32067702203747e-05	OPC-B
Rpl7l1	4.04570076502558e-10	-0.0687133102356418	0.453	0.652	1.34224214281254e-05	OPC-B
Tsta3	4.09696496813698e-10	0.00774270147296102	0.233	0.394	1.3592500674788e-05	OPC-A
Trip12	4.151627975312e-10	-0.0573579386301017	0.334	0.514	1.37738561336926e-05	OPC-B
Iws1	4.22578128713444e-10	-0.0417361566962047	0.293	0.468	1.40198745763259e-05	OPC-B
Trabd	4.34159177043032e-10	-0.0227169204263712	0.186	0.321	1.44040990167567e-05	OPC-B
Med12l	4.39071248275757e-10	0.0923041686815251	0.119	0.043	1.45670668040448e-05	OPC-A
Slc19a1	4.59996229206081e-10	-0.0445816132044727	0.104	0.201	1.52612948963701e-05	OPC-B
Rab9	4.62750755959787e-10	0.253259804924627	0.587	0.595	1.53526818304778e-05	OPC-A
Nup54	4.65301656221175e-10	-0.0342927304683494	0.14	0.255	1.54373130484499e-05	OPC-B
Phf14	4.65431079416135e-10	0.284819818702353	0.479	0.459	1.54416069217891e-05	OPC-A
Shroom2	4.65603213095901e-10	0.119647790477529	0.112	0.039	1.54473178008827e-05	OPC-A
Ncor2	4.68278266357269e-10	-0.0791350532623943	0.299	0.457	1.55360680429351e-05	OPC-B
Ttc1	4.77643342587035e-10	-0.0358886895730433	0.373	0.577	1.58467731770101e-05	OPC-B
Rgs20	4.8058388706855e-10	-0.0310984904697506	0.187	0.32	1.59443316212733e-05	OPC-B
Rps6ka3	4.82941606464365e-10	-0.0589876633694465	0.247	0.396	1.60225536776682e-05	OPC-B
Camk1d	4.92808966626452e-10	-0.0275575381994102	0.111	0.213	1.63499230857658e-05	OPC-B
Lgalsl	4.97159826432533e-10	0.27914910707797	0.469	0.432	1.64942715615522e-05	OPC-A
Urb2	4.9895985533912e-10	-0.0179949086455658	0.04	0.103	1.6553991120586e-05	OPC-B
Secisbp2	5.06753684971061e-10	-0.0302445515810697	0.233	0.383	1.68125670062849e-05	OPC-B
Rce1	5.0675877707949e-10	0.00398897441237256	0.215	0.369	1.68127359471662e-05	OPC-A
Tyms	5.2503697504885e-10	-0.0509461148876008	0.079	0.162	1.74191517211957e-05	OPC-B
Hnrnph3	5.2763260780153e-10	0.271824582162699	0.54	0.523	1.75052670290314e-05	OPC-A
Xiap	5.35184818242052e-10	0.24827009102833	0.423	0.376	1.77558267148166e-05	OPC-A
mt-Nd4l	5.36622636341494e-10	0.249973382155991	0.613	0.631	1.78035292059017e-05	OPC-A
