"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","pct.diff","ensembl"
"618",6.92659660600491e-102,0.250715849975049,0.795,0.584,2.29803695597425e-97,"DAM-B","Fxyd5",0.211,"ENSMUSG00000009687"
"619",1.15499628260816e-100,0.264891463851569,0.941,0.796,3.83193116680908e-96,"DAM-B","Eif2s2",0.145,"ENSMUSG00000074656"
"620",1.15497239083709e-98,0.271347146834244,0.784,0.556,3.83185190108022e-94,"DAM-B","Cct2",0.228,"ENSMUSG00000034024"
"621",9.33961278915648e-97,0.28969173391516,0.967,0.876,3.09860333505845e-92,"DAM-B","Hspe1",0.091,"ENSMUSG00000073676"
"622",3.64416418276961e-86,0.286318518840542,0.5,0.323,1.20902435091747e-81,"DAM-B","Taf10",0.177,"ENSMUSG00000043866"
"623",2.21540042502943e-66,0.312297791382949,0.51,0.377,7.35003399012015e-62,"DAM-B","Atp5o",0.133,"ENSMUSG00000022956"
"624",9.06338554096607e-63,0.304577049274198,0.881,0.775,3.00695942092631e-58,"DAM-B","Spp1",0.106,"ENSMUSG00000029304"
"625",1.17613000981491e-48,0.381615883568932,0.853,0.759,3.90204653356291e-44,"DAM-B","Arl6ip1",0.094,"ENSMUSG00000030654"
"626",6.50462579500533e-42,0.413641187138084,0.451,0.31,2.15803970000892e-37,"DAM-B","Nme2",0.141,"ENSMUSG00000020857"
"627",0,2.01710091658061,0.972,0.507,0,"DAM-C","Lgals3",0.465,"ENSMUSG00000050335"
"628",0,1.90877432767381,0.331,0.053,0,"DAM-C","Npy",0.278,"ENSMUSG00000029819"
"629",0,1.50579248462797,0.944,0.512,0,"DAM-C","Vim",0.432,"ENSMUSG00000026728"
"630",0,1.38349057827533,0.977,0.612,0,"DAM-C","Plin2",0.365,"ENSMUSG00000028494"
"631",0,1.367833211817,0.81,0.21,0,"DAM-C","Adam8",0.6,"ENSMUSG00000025473"
"632",0,1.26645582047249,0.865,0.5,0,"DAM-C","Lgals1",0.365,"ENSMUSG00000068220"
"633",0,1.02492910347613,0.568,0.167,0,"DAM-C","Lilr4b",0.401,"ENSMUSG00000112023"
"634",0,1.0078545583984,0.855,0.399,0,"DAM-C","Dab2",0.456,"ENSMUSG00000022150"
"635",0,0.941175926933103,0.826,0.333,0,"DAM-C","Anxa2",0.493,"ENSMUSG00000032231"
"636",0,0.939967931177729,0.989,0.839,0,"DAM-C","Pkm",0.15,"ENSMUSG00000032294"
"637",0,0.907756093820187,0.989,0.832,0,"DAM-C","Cstb",0.157,"ENSMUSG00000005054"
"638",0,0.889764945990513,0.964,0.573,0,"DAM-C","Anxa5",0.391,"ENSMUSG00000027712"
"639",0,0.873646495938561,0.734,0.281,0,"DAM-C","Hilpda",0.453,"ENSMUSG00000043421"
"640",0,0.838067262003039,0.952,0.635,0,"DAM-C","Capg",0.317,"ENSMUSG00000056737"
"641",0,0.710446088698859,0.991,0.864,0,"DAM-C","Aldoa",0.127,"ENSMUSG00000030695"
"642",0,0.693165262050294,0.996,0.95,0,"DAM-C","Cd63",0.046,"ENSMUSG00000025351"
"643",0,0.676415694683198,0.69,0.197,0,"DAM-C","Vat1",0.493,"ENSMUSG00000034993"
"644",0,0.674467426827938,0.473,0.081,0,"DAM-C","Emp1",0.392,"ENSMUSG00000030208"
"645",0,0.621367025016232,0.694,0.237,0,"DAM-C","Iqgap1",0.457,"ENSMUSG00000030536"
"646",0,0.606724485902869,0.558,0.177,0,"DAM-C","Cd44",0.381,"ENSMUSG00000005087"
"647",0,0.582627587095346,0.54,0.169,0,"DAM-C","Serpinb6a",0.371,"ENSMUSG00000060147"
"648",0,0.382844646850186,0.512,0.132,0,"DAM-C","Mdfic",0.38,"ENSMUSG00000041390"
"649",0,0.338391717152518,0.362,0.048,0,"DAM-C","Htr2b",0.314,"ENSMUSG00000026228"
"650",6.76609882227491e-304,0.666784227411995,0.98,0.93,2.24478860626615e-299,"DAM-C","Cd68",0.0499999999999999,"ENSMUSG00000018774"
"651",9.90737216164101e-303,0.680423954487946,0.922,0.592,3.28696886206764e-298,"DAM-C","Fxyd5",0.33,"ENSMUSG00000009687"
"652",7.60362094639645e-298,1.22280330450621,0.629,0.23,2.52265332138595e-293,"DAM-C","Pf4",0.399,"ENSMUSG00000029373"
"653",2.98443499480352e-294,0.696045297985208,0.942,0.671,9.90145998225964e-290,"DAM-C","Pgam1",0.271,"ENSMUSG00000011752"
"654",9.99680949654661e-294,0.517269315587544,0.992,0.914,3.31664148666927e-289,"DAM-C","Calm1",0.078,"ENSMUSG00000001175"
"655",8.82064635095671e-292,0.354166597957093,0.315,0.06,2.92642583985691e-287,"DAM-C","Clec4d",0.255,"ENSMUSG00000030144"
"656",1.08938598273577e-286,0.677434359996832,0.994,0.99,3.61425587492245e-282,"DAM-C","Ctsb",0.004,"ENSMUSG00000021939"
"657",6.67728153346105e-283,0.588641487231821,0.602,0.214,2.21532169435637e-278,"DAM-C","Lmna",0.388,"ENSMUSG00000028063"
"658",1.07373385126673e-281,0.730759186665507,0.811,0.347,3.56232679834764e-277,"DAM-C","Msr1",0.464,"ENSMUSG00000025044"
"659",1.77349868173321e-280,1.33932763044621,0.795,0.497,5.88393657638626e-276,"DAM-C","Fabp5",0.298,"ENSMUSG00000027533"
"660",6.36719132884131e-277,1.62762312364678,0.927,0.78,2.11244306716968e-272,"DAM-C","Spp1",0.147,"ENSMUSG00000029304"
"661",1.4142609904131e-276,0.338209386576789,0.324,0.066,4.69209368789354e-272,"DAM-C","Alcam",0.258,"ENSMUSG00000022636"
"662",1.9746989731203e-274,0.660443910419075,0.941,0.668,6.55145878312121e-270,"DAM-C","Emp3",0.273,"ENSMUSG00000040212"
"663",1.93134122702113e-273,0.654793638244735,0.887,0.609,6.40761078888801e-269,"DAM-C","Rnh1",0.278,"ENSMUSG00000038650"
"664",1.8919860583897e-270,0.922199512222142,0.738,0.351,6.27704214591949e-266,"DAM-C","Ctla2a",0.387,"ENSMUSG00000044258"
"665",7.58108961389456e-268,0.544078512202276,0.996,0.953,2.5151781012018e-263,"DAM-C","Gapdh",0.043,"ENSMUSG00000057666"
"666",3.39533105725631e-267,0.482830494925946,0.469,0.138,1.12646898486593e-262,"DAM-C","Ecm1",0.331,"ENSMUSG00000028108"
"667",2.72989607370427e-266,0.435762959889568,0.61,0.225,9.05697620372865e-262,"DAM-C","Tmem106a",0.385,"ENSMUSG00000034947"
"668",6.47827994001499e-265,0.46779285924856,0.69,0.275,2.14929893569877e-260,"DAM-C","Rab7b",0.415,"ENSMUSG00000052688"
"669",3.39048925919643e-261,0.319208035776331,0.396,0.101,1.1248626215236e-256,"DAM-C","Slc27a1",0.295,"ENSMUSG00000031808"
"670",2.41834415394305e-253,0.596601738374815,0.615,0.246,8.02334039953687e-249,"DAM-C","Por",0.369,"ENSMUSG00000005514"
"671",3.16729314607002e-249,0.275919785698988,0.356,0.086,1.05081284707165e-244,"DAM-C","Plec",0.27,"ENSMUSG00000022565"
"672",3.43426072211533e-249,0.405250055861379,0.575,0.209,1.1393846797762e-244,"DAM-C","Aopep",0.366,"ENSMUSG00000021458"
"673",8.43573409120642e-248,0.551615656663244,0.798,0.411,2.79872349943955e-243,"DAM-C","Rhoc",0.387,"ENSMUSG00000002233"
"674",1.6441227197311e-247,0.385991724236653,0.471,0.144,5.45470594725185e-243,"DAM-C","Plp2",0.327,"ENSMUSG00000031146"
"675",2.14229686877944e-245,0.693653037951213,0.987,0.913,7.10749832154955e-241,"DAM-C","Prdx1",0.074,"ENSMUSG00000028691"
"676",8.11862688557739e-245,0.386427821781029,0.497,0.16,2.69351684182801e-240,"DAM-C","Tmem120a",0.337,"ENSMUSG00000039886"
"677",2.52190264324058e-244,0.733882792402931,0.518,0.191,8.36691639947926e-240,"DAM-C","S100a10",0.327,"ENSMUSG00000041959"
"678",3.84038698729458e-238,0.557015826502044,0.784,0.417,1.27412519077472e-233,"DAM-C","Card19",0.367,"ENSMUSG00000037960"
"679",1.73780363065131e-232,0.496794365216944,0.96,0.775,5.76551110541185e-228,"DAM-C","Psmb6",0.185,"ENSMUSG00000018286"
"680",2.9075824302437e-225,0.41295060997255,0.987,0.909,9.64648622881954e-221,"DAM-C","Sdcbp",0.078,"ENSMUSG00000028249"
"681",6.97223274105301e-224,0.253025454637409,0.261,0.053,2.31317765649916e-219,"DAM-C","Emilin2",0.208,"ENSMUSG00000024053"
"682",1.88897287326994e-222,0.588128936835331,0.747,0.398,6.26704530164767e-218,"DAM-C","Msrb1",0.349,"ENSMUSG00000075705"
"683",3.5469770154645e-221,0.579609683324952,0.865,0.532,1.17678056442066e-216,"DAM-C","Ninj1",0.333,"ENSMUSG00000037966"
"684",2.16723653547572e-215,0.588070840004281,0.895,0.629,7.19024065374781e-211,"DAM-C","Cndp2",0.266,"ENSMUSG00000024644"
"685",2.94056615680805e-215,0.547061142417205,0.928,0.659,9.75591633844206e-211,"DAM-C","Txn1",0.269,"ENSMUSG00000028367"
"686",1.31532712199539e-210,0.251651450558288,0.237,0.046,4.36386079264409e-206,"DAM-C","Jag1",0.191,"ENSMUSG00000027276"
"687",1.02503063680959e-203,0.325128530186939,0.561,0.215,3.40074414374317e-199,"DAM-C","Gla",0.346,"ENSMUSG00000031266"
"688",1.1352927222203e-202,0.478725535959326,0.746,0.394,3.76656066451028e-198,"DAM-C","Psmd1",0.352,"ENSMUSG00000026229"
"689",2.86301865558156e-201,0.692782739376872,0.912,0.641,9.49863699362295e-197,"DAM-C","Tpi1",0.271,"ENSMUSG00000023456"
"690",8.96669800999655e-201,0.433614174787601,0.914,0.646,2.97488139877656e-196,"DAM-C","Txndc17",0.268,"ENSMUSG00000020803"
"691",7.03235279238704e-192,0.521000167948497,0.982,0.804,2.33312368593025e-187,"DAM-C","Mif",0.178,"ENSMUSG00000033307"
"692",2.6839853203205e-191,0.383568260131762,0.991,0.975,8.90465809722731e-187,"DAM-C","Sh3bgrl3",0.016,"ENSMUSG00000028843"
"693",5.26879820280539e-190,0.407720658298196,0.61,0.265,1.74802917974474e-185,"DAM-C","Adssl1",0.345,"ENSMUSG00000011148"
"694",3.91849106554965e-188,0.346778761440278,0.227,0.047,1.30003778081741e-183,"DAM-C","Pdpn",0.18,"ENSMUSG00000028583"
"695",1.47439902869848e-184,0.301932728942926,0.553,0.216,4.89161365751295e-180,"DAM-C","Anxa4",0.337,"ENSMUSG00000029994"
"696",9.66745560461814e-183,0.829685339630218,0.771,0.439,3.20737174594416e-178,"DAM-C","Mt2",0.332,"ENSMUSG00000031762"
"697",2.32455101695798e-182,0.404345267286038,0.94,0.77,7.7121629089615e-178,"DAM-C","Tmed10",0.17,"ENSMUSG00000021248"
"698",1.16499180977646e-181,0.373234160730963,0.141,0.019,3.86509332729536e-177,"DAM-C","Thbd",0.122,"ENSMUSG00000074743"
"699",1.04667697210123e-180,0.401129106497769,0.956,0.843,3.47256019034024e-176,"DAM-C","Atp6v0e",0.113,"ENSMUSG00000015575"
"700",1.30896780246666e-180,0.782280640988626,0.724,0.399,4.34276247824363e-176,"DAM-C","Glrx",0.325,"ENSMUSG00000021591"
"701",6.48856491873811e-179,0.727407442813772,0.725,0.429,2.15271118308974e-174,"DAM-C","Pgk1",0.296,"ENSMUSG00000062070"
"702",1.18156518603378e-178,0.753921753766789,0.832,0.514,3.92007881770427e-174,"DAM-C","Lpl",0.318,"ENSMUSG00000015568"
"703",3.83819287940352e-177,0.31801246954803,0.294,0.078,1.27339725159971e-172,"DAM-C","Srxn1",0.216,"ENSMUSG00000032802"
"704",6.41370260861666e-175,0.375140915062579,0.737,0.376,2.12787411446075e-170,"DAM-C","Uap1l1",0.361,"ENSMUSG00000026956"
"705",2.31834750158222e-174,0.439854448353365,0.902,0.625,7.69158150599932e-170,"DAM-C","Aprt",0.277,"ENSMUSG00000006589"
"706",3.02017209805965e-173,0.461240860927484,0.118,0.013,1.00200249697325e-168,"DAM-C","Mmp12",0.105,"ENSMUSG00000049723"
"707",6.28052969778017e-170,0.369216827934629,0.982,0.923,2.08369133783253e-165,"DAM-C","Myl6",0.0589999999999999,"ENSMUSG00000090841"
"708",2.74663291658409e-168,0.363310741602286,0.974,0.87,9.11250402735104e-164,"DAM-C","Sem1",0.104,"ENSMUSG00000042541"
"709",8.04850494735226e-166,0.384607981047527,0.97,0.887,2.67025248638306e-161,"DAM-C","Atp6v1g1",0.083,"ENSMUSG00000039105"
"710",1.70923303204588e-162,0.422436264704265,0.949,0.744,5.67072243041862e-158,"DAM-C","Selenow",0.205,"ENSMUSG00000041571"
"711",1.00748902948973e-161,0.500110092777376,0.825,0.533,3.34254635313808e-157,"DAM-C","Ftl1-ps1",0.292,"ENSMUSG00000062382"
"712",1.29158366794024e-159,1.13035685810986,0.364,0.13,4.28508713512534e-155,"DAM-C","Thbs1",0.234,"ENSMUSG00000040152"
"713",1.08774553084824e-158,0.290349962674279,0.529,0.222,3.60881334769522e-154,"DAM-C","Nceh1",0.307,"ENSMUSG00000027698"
"714",2.17166357827039e-157,0.51723594088778,0.941,0.726,7.20492825362767e-153,"DAM-C","Eno1",0.215,"ENSMUSG00000063524"
"715",6.99841479188365e-157,0.414753199044384,0.607,0.299,2.32186407550324e-152,"DAM-C","Gpr137b",0.308,"ENSMUSG00000021306"
"716",3.81016997793985e-156,0.281475397494667,0.997,0.986,1.2641000935811e-151,"DAM-C","Cfl1",0.011,"ENSMUSG00000056201"
"717",3.35280815512107e-152,1.50694302700265,0.509,0.261,1.11236116162452e-147,"DAM-C","Gpnmb",0.248,"ENSMUSG00000029816"
"718",1.14602135606274e-151,0.828137287748536,0.556,0.288,3.80215505300936e-147,"DAM-C","Igf1",0.268,"ENSMUSG00000020053"
"719",3.75520340601696e-151,0.392184206375586,0.404,0.15,1.24586383401425e-146,"DAM-C","Cxcl14",0.254,"ENSMUSG00000021508"
"720",4.20236856864183e-151,0.429091797124423,0.895,0.655,1.3942198200183e-146,"DAM-C","Fkbp2",0.24,"ENSMUSG00000056629"
"721",5.84533908076869e-151,0.459342081735164,0.888,0.619,1.93930814682663e-146,"DAM-C","Tagln2",0.269,"ENSMUSG00000026547"
"722",2.86291118626149e-148,0.401890555799277,0.817,0.503,9.49828044265973e-144,"DAM-C","Tpm4",0.314,"ENSMUSG00000031799"
"723",4.85037834731307e-148,0.465827148951084,0.357,0.122,1.60921002428806e-143,"DAM-C","Ms4a7",0.235,"ENSMUSG00000024672"
"724",2.40065151333016e-146,0.38266143882332,0.921,0.713,7.96464152577547e-142,"DAM-C","Tpd52",0.208,"ENSMUSG00000027506"
"725",3.51782210052253e-144,0.361676723709438,0.972,0.894,1.16710783829036e-139,"DAM-C","Arpc3",0.078,"ENSMUSG00000029465"
"726",9.66194164957474e-144,0.381275590460821,0.739,0.414,3.20554238107941e-139,"DAM-C","Ap3s1",0.325,"ENSMUSG00000024480"
"727",1.13378977395818e-143,0.623603502600243,0.871,0.59,3.76157433306107e-139,"DAM-C","Ms4a6d",0.281,"ENSMUSG00000024679"
"728",2.28526517181518e-143,0.360371419569512,0.556,0.256,7.58182426053123e-139,"DAM-C","Fam20c",0.3,"ENSMUSG00000025854"
"729",1.62207925476228e-142,0.817063941386805,0.29,0.091,5.38157234352482e-138,"DAM-C","Cd5l",0.199,"ENSMUSG00000015854"
"730",1.29058521732996e-141,0.25464210363152,0.367,0.13,4.28177457553562e-137,"DAM-C","Fnip2",0.237,"ENSMUSG00000061175"
"731",7.26454013258369e-141,0.700386510754702,0.973,0.878,2.41015647978729e-136,"DAM-C","Srgn",0.095,"ENSMUSG00000020077"
"732",3.70451962151686e-139,0.314165290166581,0.988,0.976,1.22904847483065e-134,"DAM-C","Cyba",0.012,"ENSMUSG00000006519"
"733",2.12654276151817e-138,0.257849406483209,0.411,0.159,7.05523091988884e-134,"DAM-C","Fam129b",0.252,"ENSMUSG00000026796"
"734",2.93081789785658e-136,0.25744387098991,0.398,0.151,9.72357453971877e-132,"DAM-C","Ezr",0.247,"ENSMUSG00000052397"
"735",2.69799360899782e-135,0.350066854330258,0.926,0.687,8.95113339657207e-131,"DAM-C","Bax",0.239,"ENSMUSG00000003873"
"736",3.15801038621073e-134,0.417230570830568,0.869,0.643,1.04773310583313e-129,"DAM-C","Psmd8",0.226,"ENSMUSG00000030591"
"737",1.73846891738841e-132,0.515727303518073,0.57,0.283,5.76771832721952e-128,"DAM-C","Tgm2",0.287,"ENSMUSG00000037820"
"738",8.15598396468942e-132,0.335741465818027,0.996,0.985,2.70591079996501e-127,"DAM-C","Pfn1",0.011,"ENSMUSG00000018293"
"739",3.17726462267964e-131,0.33004501600142,0.449,0.188,1.05412108386643e-126,"DAM-C","S100a11",0.261,"ENSMUSG00000027907"
"740",1.45690676716611e-129,0.286948104090089,0.594,0.285,4.83357958142699e-125,"DAM-C","Rap2b",0.309,"ENSMUSG00000036894"
"741",2.39735511817431e-129,0.347458965333538,0.93,0.734,7.9537050755669e-125,"DAM-C","Snx3",0.196,"ENSMUSG00000019804"
"742",4.58932491675343e-129,0.257475103559667,0.428,0.176,1.52260032763129e-124,"DAM-C","Hk3",0.252,"ENSMUSG00000025877"
"743",2.30596614171165e-128,0.299838745955596,0.565,0.262,7.65050386835674e-124,"DAM-C","Ifi207",0.303,"ENSMUSG00000073490"
"744",2.535856226305e-128,0.428195335252264,0.377,0.143,8.4132102020121e-124,"DAM-C","Plk2",0.234,"ENSMUSG00000021701"
"745",4.78368940147399e-128,0.58503994502794,0.845,0.602,1.58708463272703e-123,"DAM-C","Esd",0.243,"ENSMUSG00000021996"
"746",2.38805076193011e-122,0.309889088177838,0.539,0.26,7.92283601285554e-118,"DAM-C","Slc48a1",0.279,"ENSMUSG00000081534"
"747",1.14173577910949e-121,1.19888780805086,0.167,0.039,3.78793679435154e-117,"DAM-C","Cxcl3",0.128,"ENSMUSG00000029379"
"748",1.44266421481027e-121,0.350593569293713,0.548,0.276,4.78632706547603e-117,"DAM-C","Flna",0.272,"ENSMUSG00000031328"
"749",4.76674836461792e-121,0.322885240171254,0.679,0.381,1.58146410492929e-116,"DAM-C","Soat1",0.298,"ENSMUSG00000026600"
"750",5.53036996130899e-121,0.301007326525044,0.67,0.361,1.83481084206348e-116,"DAM-C","Ubl4a",0.309,"ENSMUSG00000015290"
"751",1.93495364286027e-120,0.268581579154566,0.987,0.945,6.41959570091751e-116,"DAM-C","Arpc2",0.042,"ENSMUSG00000006304"
"752",1.05024625493752e-119,0.298678467038929,0.669,0.369,3.4844020000062e-115,"DAM-C","Anxa7",0.3,"ENSMUSG00000021814"
"753",5.20749943431219e-119,0.314944685472654,0.615,0.313,1.72769208732176e-114,"DAM-C","Glipr1",0.302,"ENSMUSG00000056888"
"754",6.40921594238606e-119,0.335184049025462,0.565,0.285,2.12638557320542e-114,"DAM-C","Ell2",0.28,"ENSMUSG00000001542"
"755",3.45615247401702e-117,0.343400281062244,0.497,0.236,1.14664770630463e-112,"DAM-C","Eea1",0.261,"ENSMUSG00000036499"
"756",3.41500204798166e-116,0.904492847716125,0.667,0.461,1.13299522945887e-111,"DAM-C","Wfdc17",0.206,"ENSMUSG00000069792"
"757",5.59035107859248e-116,0.313794573718919,0.961,0.838,1.85471077734463e-111,"DAM-C","Elob",0.123,"ENSMUSG00000055839"
"758",1.66487696938429e-115,0.306711727476383,0.932,0.656,5.52356232132625e-111,"DAM-C","Nme1",0.276,"ENSMUSG00000037601"
"759",3.56713336889646e-115,0.265395116873424,0.533,0.26,1.18346783779878e-110,"DAM-C","Mpp1",0.273,"ENSMUSG00000031402"
"760",3.44192297166951e-114,0.423861049309636,0.94,0.783,1.14192678431079e-109,"DAM-C","Ldha",0.157,"ENSMUSG00000063229"
"761",6.20710254768632e-114,0.371383555149872,0.878,0.641,2.05933041224589e-109,"DAM-C","Prelid1",0.237,"ENSMUSG00000021486"
"762",5.25934083461534e-113,0.347426169198359,0.965,0.872,1.74489150870033e-108,"DAM-C","Akr1a1",0.093,"ENSMUSG00000028692"
"763",1.4156459220894e-112,0.366833519133597,0.824,0.573,4.696688475716e-108,"DAM-C","App",0.251,"ENSMUSG00000022892"
"764",3.54601053680519e-112,0.260375351131095,0.12,0.021,1.17645991579586e-107,"DAM-C","Fabp4",0.099,"ENSMUSG00000062515"
"765",8.65483736181251e-112,0.327139148182109,0.742,0.448,2.87141539152854e-107,"DAM-C","Eif4ebp1",0.294,"ENSMUSG00000031490"
"766",4.07903983073486e-111,0.29910802595963,0.94,0.787,1.3533030446429e-106,"DAM-C","Arpc5",0.153,"ENSMUSG00000008475"
"767",5.27059446564325e-111,0.6025834276388,0.244,0.082,1.74862512586646e-106,"DAM-C","ENSMUSG00000089672",0.162,"ENSMUSG00000089672"
"768",1.44948705933772e-109,0.26378805211697,0.551,0.275,4.80896321676476e-105,"DAM-C","Nrp2",0.276,"ENSMUSG00000025969"
"769",1.26506461956869e-108,0.298050835970026,0.686,0.395,4.19710488834304e-104,"DAM-C","Ufm1",0.291,"ENSMUSG00000027746"
"770",9.73487297496879e-108,0.333501565472173,0.916,0.718,3.2297388069054e-103,"DAM-C","Krtcap2",0.198,"ENSMUSG00000042747"
"771",1.02866401325265e-107,0.300221399278887,0.989,0.951,3.41279859676831e-103,"DAM-C","Gng5",0.038,"ENSMUSG00000068523"
"772",2.99254897014118e-107,0.357187116991152,0.885,0.67,9.9283797182374e-103,"DAM-C","Litaf",0.215,"ENSMUSG00000022500"
"773",3.1352485105227e-107,0.250389973814871,0.567,0.286,1.04018139833612e-102,"DAM-C","Amdhd2",0.281,"ENSMUSG00000036820"
"774",5.68304327075529e-107,0.294020397576244,0.783,0.481,1.88546326593848e-102,"DAM-C","Rexo2",0.302,"ENSMUSG00000032026"
"775",1.69944229709748e-106,0.318219939123015,0.713,0.428,5.63823970908033e-102,"DAM-C","Aplp2",0.285,"ENSMUSG00000031996"
"776",2.14730878798358e-106,0.600651831410015,0.99,0.982,7.12412636589312e-102,"DAM-C","Ctsl",0.00800000000000001,"ENSMUSG00000021477"
"777",1.64588379271107e-105,0.370550945081716,0.943,0.791,5.46054865907753e-101,"DAM-C","Tspo",0.152,"ENSMUSG00000041736"
"778",2.04331247566371e-105,0.407993982812132,0.948,0.842,6.77909780050949e-101,"DAM-C","Ucp2",0.106,"ENSMUSG00000033685"
"779",1.48157687458008e-104,0.282989529647054,0.489,0.238,4.91542759679434e-100,"DAM-C","Myo1e",0.251,"ENSMUSG00000032220"
"780",1.55789821484917e-104,0.316870402332782,0.96,0.802,5.16863890740509e-100,"DAM-C","Sec61b",0.158,"ENSMUSG00000053317"
"781",2.96427751941861e-104,0.313925692551604,0.914,0.734,9.83458352617512e-100,"DAM-C","Rabac1",0.18,"ENSMUSG00000003380"
"782",3.42578252714601e-102,0.290155186587016,0.854,0.592,1.13657186903123e-97,"DAM-C","Vps29",0.262,"ENSMUSG00000029462"
"783",4.33856649048348e-102,0.373693756366631,0.81,0.55,1.4394062045477e-97,"DAM-C","Abca1",0.26,"ENSMUSG00000015243"
"784",2.51627177804153e-101,0.323277712446481,0.796,0.548,8.34823487800839e-97,"DAM-C","Gde1",0.248,"ENSMUSG00000033917"
"785",4.75982040197233e-101,0.255418056674824,0.274,0.101,1.57916561476236e-96,"DAM-C","Gpr35",0.173,"ENSMUSG00000026271"
"786",7.22476090088922e-101,0.485493317353015,0.696,0.449,2.39695892408802e-96,"DAM-C","Crip1",0.247,"ENSMUSG00000006360"
"787",2.28311908450495e-99,0.303028528102328,0.96,0.817,7.57470418666208e-95,"DAM-C","Uqcrq",0.143,"ENSMUSG00000044894"
"788",4.54200722436957e-99,0.285541786192162,0.805,0.529,1.50690173682909e-94,"DAM-C","Tbcb",0.276,"ENSMUSG00000006095"
"789",6.43143823368696e-98,0.520638941359572,0.989,0.915,2.13375826279032e-93,"DAM-C","Mt1",0.074,"ENSMUSG00000031765"
"790",1.04240368877115e-97,0.277770952485158,0.525,0.262,3.45838271823604e-93,"DAM-C","Pid1",0.263,"ENSMUSG00000045658"
"791",1.28273630190971e-96,0.291946770985515,0.851,0.597,4.25573422884583e-92,"DAM-C","Calm3",0.254,"ENSMUSG00000019370"
"792",2.37038131439883e-96,0.278245853902001,0.913,0.732,7.86421408678101e-92,"DAM-C","Rab7",0.181,"ENSMUSG00000079477"
"793",8.42347084778011e-95,0.327317719669484,0.56,0.311,2.79465492316801e-90,"DAM-C","Rbms1",0.249,"ENSMUSG00000026970"
"794",3.26837322531963e-94,0.252071194312536,0.638,0.361,1.08434818496429e-89,"DAM-C","Dap",0.277,"ENSMUSG00000039168"
"795",2.78028019121261e-92,0.328027027336228,0.844,0.604,9.22413559038609e-88,"DAM-C","Psmb5",0.24,"ENSMUSG00000022193"
"796",4.53493560420403e-91,0.258317869678643,0.599,0.334,1.50455558540677e-86,"DAM-C","Got1",0.265,"ENSMUSG00000025190"
"797",7.89962293007572e-91,0.360967492914784,0.865,0.618,2.62085789951122e-86,"DAM-C","Pld3",0.247,"ENSMUSG00000003363"
"798",7.92809672354588e-91,0.308836725390761,0.926,0.745,2.63030464997082e-86,"DAM-C","Psma7",0.181,"ENSMUSG00000027566"
"799",2.60082215609236e-90,0.376523035335996,0.856,0.63,8.62874766726762e-86,"DAM-C","P4hb",0.226,"ENSMUSG00000025130"
"800",2.79339456435721e-90,0.315072784849257,0.876,0.667,9.26764514616792e-86,"DAM-C","Rab5c",0.209,"ENSMUSG00000019173"
"801",5.1608866469791e-90,0.25221748450396,0.762,0.486,1.71222736286826e-85,"DAM-C","Mien1",0.276,"ENSMUSG00000002580"
"802",1.99001063256806e-89,0.26453199217469,0.914,0.733,6.60225827567106e-85,"DAM-C","Capns1",0.181,"ENSMUSG00000001794"
"803",2.63825215462897e-89,0.254949707589958,0.985,0.936,8.75292917341254e-85,"DAM-C","Gabarap",0.0489999999999999,"ENSMUSG00000018567"
"804",8.54101464072787e-89,0.254569060691949,0.759,0.478,2.83365242735429e-84,"DAM-C","Spg21",0.281,"ENSMUSG00000032388"
"805",1.24137504334012e-88,0.382709004571923,0.419,0.203,4.1185099812895e-84,"DAM-C","S100a6",0.216,"ENSMUSG00000001025"
"806",1.32249934802803e-87,0.373921295927582,0.889,0.708,4.3876560869526e-83,"DAM-C","Pdia6",0.181,"ENSMUSG00000020571"
"807",6.53924398836215e-87,0.251535253805772,0.966,0.875,2.16952497801891e-82,"DAM-C","Ppib",0.091,"ENSMUSG00000032383"
"808",1.4822525932268e-86,0.273004821645939,0.686,0.418,4.91766942854854e-82,"DAM-C","Atp6v1a",0.268,"ENSMUSG00000052459"
"809",3.13765728919583e-86,0.323407507992319,0.927,0.779,1.0409805588365e-81,"DAM-C","Spcs2",0.148,"ENSMUSG00000035227"
"810",3.50697482567793e-86,0.332088510537742,0.888,0.682,1.16350903791517e-81,"DAM-C","Psmb3",0.206,"ENSMUSG00000069744"
"811",2.86311919038985e-85,0.269533922611496,0.866,0.655,9.49897053795641e-81,"DAM-C","Ube2l3",0.211,"ENSMUSG00000038965"
"812",6.2055443627505e-85,0.29960473936533,0.893,0.716,2.05881345322973e-80,"DAM-C","Tmem256",0.177,"ENSMUSG00000070394"
"813",8.73366991848345e-85,0.31316992328677,0.844,0.613,2.89756966885525e-80,"DAM-C","Cope",0.231,"ENSMUSG00000055681"
"814",1.47675821795233e-84,0.313653294380898,0.931,0.766,4.89944073970044e-80,"DAM-C","Tmed9",0.165,"ENSMUSG00000058569"
"815",1.65926046537876e-84,0.379679154318945,0.43,0.213,5.5049284459871e-80,"DAM-C","Bnip3",0.217,"ENSMUSG00000078566"
"816",3.9740276479182e-83,1.05515240987412,0.841,0.635,1.31846315274982e-78,"DAM-C","Hmox1",0.206,"ENSMUSG00000005413"
