"Pair_name"	"Score"	"pval"	"adj_pval"	"Ligand_cell"	"Receptor_cell"	"split_by"	"Ligand"	"Receptor"	"Ligand_avgExp"	"Receptor_avgExp"	"Ligand_pct"	"Receptor_pct"	"Cell_pair"	"LR_pair"	"Ligand_cell_pct"	"Receptor_cell_pct"
"88"	"Adam15_Itga9"	0.17254655491581	1	1	"Macrophage-A"	"Astrocyte"	"1dpi"	"Adam15"	"Itga9"	0.33147723847241	0.0136158713592106	"0.290"	"0.016"	"Macrophage-A_Astrocyte"	"Adam15_Itga9"	22.5	55.8
"89"	"Adam15_Itga9"	0.188364816942622	1	1	"Macrophage-B"	"Fibroblast"	"3dpi"	"Adam15"	"Itga9"	0.367108540839379	0.00962109304586461	"0.387"	"0.019"	"Macrophage-B_Fibroblast"	"Adam15_Itga9"	51	18.7
"90"	"Adam15_Itga9"	0.279833575637489	0.861	1	"Macrophage-A"	"Fibroblast"	"3dpi"	"Adam15"	"Itga9"	0.550046058229114	0.00962109304586461	"0.617"	"0.019"	"Macrophage-A_Fibroblast"	"Adam15_Itga9"	58.1	18.7
"91"	"Adam15_Itga9"	0.197028956664836	1	1	"Macrophage-B"	"Astrocyte"	"3dpi"	"Adam15"	"Itga9"	0.367108540839379	0.0269493724902929	"0.387"	"0.024"	"Macrophage-B_Astrocyte"	"Adam15_Itga9"	51	20.7
"92"	"Adam15_Itga9"	0.288497715359703	0.581	1	"Macrophage-A"	"Astrocyte"	"3dpi"	"Adam15"	"Itga9"	0.550046058229114	0.0269493724902929	"0.617"	"0.024"	"Macrophage-A_Astrocyte"	"Adam15_Itga9"	58.1	20.7
"93"	"Adam15_Itga9"	0.153673784654685	1	1	"Macrophage-B"	"Fibroblast"	"7dpi"	"Adam15"	"Itga9"	0.274621116201352	0.0327264531080172	"0.295"	"0.041"	"Macrophage-B_Fibroblast"	"Adam15_Itga9"	47.3	34.5
"94"	"Adam15_Itga9"	0.171613803188476	1	1	"Macrophage-A"	"Fibroblast"	"7dpi"	"Adam15"	"Itga9"	0.310501153268934	0.0327264531080172	"0.423"	"0.041"	"Macrophage-A_Fibroblast"	"Adam15_Itga9"	19.5	34.5
"95"	"Adam15_Itga9"	0.137310558100676	1	1	"Macrophage-B"	"Astrocyte"	"7dpi"	"Adam15"	"Itga9"	0.274621116201352	0	"0.295"	"0.000"	"Macrophage-B_Astrocyte"	"Adam15_Itga9"	47.3	12.3
"96"	"Adam15_Itga9"	0.155250576634467	1	1	"Macrophage-A"	"Astrocyte"	"7dpi"	"Adam15"	"Itga9"	0.310501153268934	0	"0.423"	"0.000"	"Macrophage-A_Astrocyte"	"Adam15_Itga9"	19.5	12.3
"97"	"Adam15_Itgb1"	0.543796031644274	0.514	1	"Macrophage-B"	"Fibroblast"	"Uninjured"	"Adam15"	"Itgb1"	0.28836504885685	0.799227014431697	"0.333"	"0.561"	"Macrophage-B_Fibroblast"	"Adam15_Itgb1"	0.1	6.8
